annee;code_iris;nom_iris;numero_de_voie;indice_de_repetition;type_de_voie;libelle_de_voie;adresse;nombre_de_sites;consommation_annuelle_totale_de_ladresse_mwh;code_grand_secteur;code_categorie_consommation;code_secteur_naf2;code_commune;nom_commune;code_epci;code_departement;code_region;tri_des_adresses
2023;674620109;Sud-Est;;;;CENTRE EMETTEUR;CENTRE EMETTEUR;1;25.516;TERTIAIRE;ENT;61;67462;Sélestat;246700967;67;44;433752
2022;216160000;Tailly (commune non irisée);;;;L I E U   D I T   L E   P R A L O T;L I E U D I T L E P R A L O T;1;44.688;TERTIAIRE;ENT;61;21616;Tailly;200006682;21;27;433756
2023;674620107;Nord-Ouest;;;RUE;DU NIDECK;RUE DU NIDECK;1;312.256;TERTIAIRE;ENT;61;67462;Sélestat;246700967;67;44;433892
2022;216170106;Montoillots-Logis de France-Zone Artisanale;37;;RUE;DES ARANDES;37 RUE DES ARANDES;1;296.676;TERTIAIRE;ENT;61;21617;Talant;242100410;21;27;433894
2024;920730102;Carnot Gambetta 1;63;;RUE;CARNOT;63 RUE CARNOT;1;602.685;TERTIAIRE;ENT;61;92073;Suresnes;200054781;92;11;433902
2023;674620109;Sud-Est;;;;RUE DU RUNTZFELD;RUE DU RUNTZFELD;1;119.502;TERTIAIRE;ENT;61;67462;Sélestat;246700967;67;44;433921
2023;654170000;Séméac (commune non irisée);30;;RUE;EDOUARD DALLAS;30 RUE EDOUARD DALLAS;1;206.546;TERTIAIRE;ENT;61;65417;Séméac;200069300;65;76;433974
2024;920730114;République 1;5;;RUE;DU CHEMIN VERT;5 RUE DU CHEMIN VERT;1;25.758;TERTIAIRE;ENT;61;92073;Suresnes;200054781;92;11;434008
2024;920730103;République 2;11;;RUE;DU CHEMIN VERT;11 RUE DU CHEMIN VERT;1;23.41;TERTIAIRE;ENT;61;92073;Suresnes;200054781;92;11;434009
2022;335220101;Poste-Mairie;;;AVENUE;GEORGES LASSERRE;AVENUE GEORGES LASSERRE;1;538.492;TERTIAIRE;ENT;61;33522;Talence;243300316;33;75;434048
2023;606160000;Sérifontaine (commune non irisée);;;;CH RURAL DIT DE LA SOLE;CH RURAL DIT DE LA SOLE;1;27.221;TERTIAIRE;ENT;61;60616;Sérifontaine;246000913;60;32;434178
2024;920730101;Bas de Suresnes 1;26;;RUE;PAGES;26 RUE PAGES;1;201.013;TERTIAIRE;ENT;61;92073;Suresnes;200054781;92;11;434191
2023;342990102;Sud;;;AVENUE;DE LA PLAGE;AVENUE DE LA PLAGE;1;193.036;TERTIAIRE;ENT;61;34299;Sérignan;243400769;34;76;434228
2024;084320000;Sury (commune non irisée);;;;CENTRE EMETTEUR TV;CENTRE EMETTEUR TV;1;1215.157;TERTIAIRE;ENT;61;08432;Sury;200067759;08;44;434374
2023;515350101;Nord-Ouest-Centre;;;;999 SANS PRECISION;999 SANS PRECISION;1;62.111;TERTIAIRE;ENT;61;51535;Sézanne;200066835;51;44;434417
2023;515350101;Nord-Ouest-Centre;;;RUE;LEON JOLLY;RUE LEON JOLLY;1;130.011;TERTIAIRE;ENT;61;51535;Sézanne;200066835;51;44;434463
2022;692430103;Sud;;;BOULEVARD;VOLTAIRE;BOULEVARD VOLTAIRE;1;155.141;TERTIAIRE;ENT;61;69243;Tarare;200040566;69;84;434545
2023;216160000;Tailly (commune non irisée);;;;LIEU DIT LE PRALOT;LIEU DIT LE PRALOT;1;45.498;TERTIAIRE;ENT;61;21616;Tailly;200006682;21;27;434601
2022;131080104;Centre Ville Sud et Quartier Marly;;;;U R R T A R A S C O N - Q U . C A;U R R T A R A S C O N - Q U . C A;1;245.623;TERTIAIRE;ENT;61;13108;Tarascon;241300417;13;93;434667
2024;343010501;Zones Industrielles;;;IMPASSE;DU CREUSOT;IMPASSE DU CREUSOT;1;10.764;TERTIAIRE;ENT;61;34301;Sète;200066355;34;76;434679
2023;216170106;Montoillots-Logis de France-Zone Artisanale;37;;RUE;DES ARANDES;37 RUE DES ARANDES;1;246.486;TERTIAIRE;ENT;61;21617;Talant;242100410;21;27;434738
2024;343011001;La Gare;;;RUE;HOCHE;RUE HOCHE;1;286.288;TERTIAIRE;ENT;61;34301;Sète;200066355;34;76;434747
2024;343010902;Pont-Levis-Centre Commercial;;;RUE;JULES DUMONT D URVILLE;RUE JULES DUMONT D URVILLE;1;325.189;TERTIAIRE;ENT;61;34301;Sète;200066355;34;76;434769
2024;343010501;Zones Industrielles;;;;PARC AQUATECHNIQUE;PARC AQUATECHNIQUE;1;352.989;TERTIAIRE;ENT;61;34301;Sète;200066355;34;76;434801
2023;335220101;Poste-Mairie;;;AVENUE;GEORGES LASSERRE;AVENUE GEORGES LASSERRE;1;513.649;TERTIAIRE;ENT;61;33522;Talence;243300316;33;75;434895
2022;654400203;Place de Verdun;3;;COURS;GAMBETTA;3 COURS GAMBETTA;1;123.963;TERTIAIRE;ENT;61;65440;Tarbes;200069300;65;76;434924
2022;654400205;Marcadieu;;;;R U E   L A R R E Y;R U E L A R R E Y;1;884.989;TERTIAIRE;ENT;61;65440;Tarbes;200069300;65;76;435038
2022;692440102;Tassin-Le Bourg;26;B;AVENUE;DU 8 MAI 1945;26 B AVENUE DU 8 MAI 1945;1;179.973;TERTIAIRE;ENT;61;69244;Tassin-la-Demi-Lune;200046977;69;84;435348
2023;692430103;Sud;;;BOULEVARD;VOLTAIRE;BOULEVARD VOLTAIRE;1;170.048;TERTIAIRE;ENT;61;69243;Tarare;200040566;69;84;435399
2023;131080104;Centre Ville Sud et Quartier Marly;;;;URR TARASCON - QU. CASERNES;URR TARASCON - QU. CASERNES;1;230.333;TERTIAIRE;ENT;61;13108;Tarascon;241300417;13;93;435521
2024;674620109;Sud-Est;;;;CENTRE EMETTEUR;CENTRE EMETTEUR;1;45.807;TERTIAIRE;ENT;61;67462;Sélestat;246700967;67;44;435526
2024;674620105;Centre Sud;;;PLACE;DE LA GARE;PLACE DE LA GARE;1;2.377;TERTIAIRE;ENT;61;67462;Sélestat;246700967;67;44;435581
2024;674620107;Nord-Ouest;;;RUE;DU NIDECK;RUE DU NIDECK;1;269.047;TERTIAIRE;ENT;61;67462;Sélestat;246700967;67;44;435665
2022;956070106;Verdun-La Plaine;;;RUE;D HERBLAY;RUE D HERBLAY;1;506.894;TERTIAIRE;ENT;61;95607;Taverny;200058485;95;11;435673
2024;674620109;Sud-Est;;;;RUE DU RUNTZFELD;RUE DU RUNTZFELD;1;132.728;TERTIAIRE;ENT;61;67462;Sélestat;246700967;67;44;435694
2024;654170000;Séméac (commune non irisée);30;;RUE;EDOUARD DALLAS;30 RUE EDOUARD DALLAS;1;204.974;TERTIAIRE;ENT;61;65417;Séméac;200069300;65;76;435751
2023;654400203;Place de Verdun;3;;COURS;GAMBETTA;3 COURS GAMBETTA;1;128.878;TERTIAIRE;ENT;61;65440;Tarbes;200069300;65;76;435770
2023;654400205;Marcadieu;;;RUE;LARREY;RUE LARREY;1;775.091;TERTIAIRE;ENT;61;65440;Tarbes;200069300;65;76;435821
2024;606160000;Sérifontaine (commune non irisée);;;;CH RURAL DIT DE LA SOLE;CH RURAL DIT DE LA SOLE;1;19.986;TERTIAIRE;ENT;61;60616;Sérifontaine;246000913;60;32;435956
2022;014160000;Tenay (commune non irisée);;;;;;1;2.012;TERTIAIRE;ENT;61;01416;Tenay;240100883;01;84;435966
2024;342990102;Sud;;;AVENUE;DE LA PLAGE;AVENUE DE LA PLAGE;1;198.196;TERTIAIRE;ENT;61;34299;Sérignan;243400769;34;76;436006
2024;34299xxxx;Fictif - Sérignan;94;;CHEMIN;DES CONDAMINES DE LA TOUR;94 CHEMIN DES CONDAMINES DE LA TOUR;1;16.351;TERTIAIRE;ENT;61;34299;Sérignan;243400769;34;76;436016
2022;061630000;Tende (commune non irisée);;;COL;DE LUBAIRA;COL DE LUBAIRA;1;130.736;TERTIAIRE;ENT;61;06163;Tende;240600551;06;93;436027
2024;515350101;Nord-Ouest-Centre;;;;999 SANS PRECISION;999 SANS PRECISION;1;63.633;TERTIAIRE;ENT;61;51535;Sézanne;200066835;51;44;436190
2023;692440102;Tassin-Le Bourg;26;B;AVENUE;DU 8 MAI 1945;26 B AVENUE DU 8 MAI 1945;1;163.775;TERTIAIRE;ENT;61;69244;Tassin-la-Demi-Lune;200046977;69;84;436195
2024;515350101;Nord-Ouest-Centre;;;RUE;LEON JOLLY;RUE LEON JOLLY;1;116.898;TERTIAIRE;ENT;61;51535;Sézanne;200066835;51;44;436237
2024;216160000;Tailly (commune non irisée);;;;LIEU DIT LE PRALOT;LIEU DIT LE PRALOT;1;43.764;TERTIAIRE;ENT;61;21616;Tailly;200006682;21;27;436375
2024;216170106;Montoillots-Logis de France-Zone Artisanale;37;;RUE;DES ARANDES;37 RUE DES ARANDES;1;194.932;TERTIAIRE;ENT;61;21617;Talant;242100410;21;27;436509
2023;956070106;Verdun-La Plaine;;;RUE;D HERBLAY;RUE D HERBLAY;1;466.968;TERTIAIRE;ENT;61;95607;Taverny;200058485;95;11;436518
2022;683340103;Nord-Est;;;;CENTRAL TELEPHONIQUE;CENTRAL TELEPHONIQUE;1;216.693;TERTIAIRE;ENT;61;68334;Thann;200036465;68;44;436612
2024;335220101;Poste-Mairie;;;AVENUE;GEORGES LASSERRE;AVENUE GEORGES LASSERRE;1;433.097;TERTIAIRE;ENT;61;33522;Talence;243300316;33;75;436663
2024;403110000;Taller (commune non irisée);;;;CD 140;CD 140;1;110.468;TERTIAIRE;ENT;61;40311;Taller;244000857;40;75;436774
2023;014160000;Tenay (commune non irisée);;;;;;1;1.26;TERTIAIRE;ENT;61;01416;Tenay;240100883;01;84;436823
2023;061630000;Tende (commune non irisée);;;COL;DE LUBAIRA;COL DE LUBAIRA;1;131.388;TERTIAIRE;ENT;61;06163;Tende;240600551;06;93;436880
2022;884660000;They-sous-Montfort (commune non irisée);;;;;;1;17.647;TERTIAIRE;ENT;61;88466;They-sous-Montfort;200068682;88;44;436885
2024;692430103;Sud;;;BOULEVARD;VOLTAIRE;BOULEVARD VOLTAIRE;1;171.161;TERTIAIRE;ENT;61;69243;Tarare;200040566;69;84;437167
2022;515660000;Thibie (commune non irisée);;;;C H E M I N R U R A L D I T D E S;C H E M I N R U R A L D I T D E S;1;62.513;TERTIAIRE;ENT;61;51566;Thibie;200066876;51;44;437196
2024;131080104;Centre Ville Sud et Quartier Marly;;;CHEMIN;DE RONDE DE LA CASERNE;CHEMIN DE RONDE DE LA CASERNE;1;211.101;TERTIAIRE;ENT;61;13108;Tarascon;241300417;13;93;437204
2022;634300101;Lycées;29;;AVENUE;DES ETATS UNIS;29 AVENUE DES ETATS UNIS;1;238.33;TERTIAIRE;ENT;61;63430;Thiers;200070712;63;84;437305
2023;683340103;Nord-Est;;;;CENTRAL TELEPHONIQUE;CENTRAL TELEPHONIQUE;1;205.96;TERTIAIRE;ENT;61;68334;Thann;200036465;68;44;437478
2024;654400204;Hôtel de Ville;1;;RUE;DEVILLE;1 RUE DEVILLE;1;40.963;TERTIAIRE;ENT;61;65440;Tarbes;200069300;65;76;437481
2022;576720113;Linkling I II III;;;;;;1;203.011;TERTIAIRE;ENT;61;57672;Thionville;245701362;57;44;437521
2024;654400203;Place de Verdun;3;;COURS;GAMBETTA;3 COURS GAMBETTA;1;125.049;TERTIAIRE;ENT;61;65440;Tarbes;200069300;65;76;437546
2022;576720116;Zone Verte Thionville Ouest;;;;BEUVANGE;BEUVANGE;1;74.613;TERTIAIRE;ENT;61;57672;Thionville;245701362;57;44;437581
2024;654400205;Marcadieu;;;RUE;LARREY;RUE LARREY;1;668.222;TERTIAIRE;ENT;61;65440;Tarbes;200069300;65;76;437587
2023;884660000;They-sous-Montfort (commune non irisée);;;;;;1;18.174;TERTIAIRE;ENT;61;88466;They-sous-Montfort;200068682;88;44;437771
2022;576720103;Malgrange;;;;R U E   D E S   B A L A N C I E R;R U E D E S B A L A N C I E R;1;437.34;TERTIAIRE;ENT;61;57672;Thionville;245701362;57;44;437845
2024;692440102;Tassin-Le Bourg;26;B;AVENUE;DU 8 MAI 1945;26 B AVENUE DU 8 MAI 1945;1;159.245;TERTIAIRE;ENT;61;69244;Tassin-la-Demi-Lune;200046977;69;84;437969
2022;894120000;Thizy (commune non irisée);;;;CENTRE HERTZIEN;CENTRE HERTZIEN;1;63.731;TERTIAIRE;ENT;61;89412;Thizy;200039709;89;27;438019
2023;515660000;Thibie (commune non irisée);;;;CHEMIN RURAL DIT DES MONTINS;CHEMIN RURAL DIT DES MONTINS;1;57.766;TERTIAIRE;ENT;61;51566;Thibie;200066876;51;44;438068
2023;634300101;Lycées;29;;AVENUE;DES ETATS UNIS;29 AVENUE DES ETATS UNIS;1;239.093;TERTIAIRE;ENT;61;63430;Thiers;200070712;63;84;438172
2022;742810104;Tully-Châtelard;;;;1 C H E M I N D E L A L I B E R T;1 C H E M I N D E L A L I B E R T;1;570.485;TERTIAIRE;ENT;61;74281;Thonon-les-Bains;200067551;74;84;438265
2024;956070106;Verdun-La Plaine;;;RUE;D HERBLAY;RUE D HERBLAY;1;394.862;TERTIAIRE;ENT;61;95607;Taverny;200058485;95;11;438278
2023;576720113;Linkling I II III;;;;;;1;168.051;TERTIAIRE;ENT;61;57672;Thionville;245701362;57;44;438391
2023;576720116;Zone Verte Thionville Ouest;;;;BEUVANGE;BEUVANGE;1;96.155;TERTIAIRE;ENT;61;57672;Thionville;245701362;57;44;438415
2023;576720103;Malgrange;;;RUE;DES BALANCIERS;RUE DES BALANCIERS;1;393.58;TERTIAIRE;ENT;61;57672;Thionville;245701362;57;44;438537
2024;061630000;Tende (commune non irisée);;;COL;DE LUBAIRA;COL DE LUBAIRA;1;132.621;TERTIAIRE;ENT;61;06163;Tende;240600551;06;93;438649
2022;793290104;Crevant-Descartes;;;BOULEVARD;ADRIEN MORIN;BOULEVARD ADRIEN MORIN;1;220.45;TERTIAIRE;ENT;61;79329;Thouars;247900798;79;75;438713
2022;353350000;Thourie (commune non irisée);;;;C E N T R E D E R A D I O D I F F U S;C E N T R E D E R A D I O D I F F U S;1;90.712;TERTIAIRE;ENT;61;35335;Thourie;243500634;35;53;438880
2023;894120000;Thizy (commune non irisée);;;;CENTRE HERTZIEN;CENTRE HERTZIEN;1;57.858;TERTIAIRE;ENT;61;89412;Thizy;200039709;89;27;438889
2022;884720000;Thuillières (commune non irisée);;;;LE HAUT DIMONT;LE HAUT DIMONT;1;386.405;TERTIAIRE;ENT;61;88472;Thuillières;200068682;88;44;438930
2023;742810104;Tully-Châtelard;1;;CHEMIN;DE LA LIBERTE;1 CHEMIN DE LA LIBERTE;1;534.969;TERTIAIRE;ENT;61;74281;Thonon-les-Bains;200067551;74;84;439202
2024;683340103;Nord-Est;;;;CENTRAL TELEPHONIQUE;CENTRAL TELEPHONIQUE;1;172.352;TERTIAIRE;ENT;61;68334;Thann;200036465;68;44;439249
2022;051710000;Théus (commune non irisée);;;ROUTE;DU MONT COLOMBIS;ROUTE DU MONT COLOMBIS;1;4.138;TERTIAIRE;ENT;61;05171;Théus;200067320;05;93;439312
2022;051710000;Théus (commune non irisée);;;;FR 87 342 404 399;FR 87 342 404 399;1;464.619;TERTIAIRE;ENT;61;05171;Théus;200067320;05;93;439314
2024;395280000;Thervay (commune non irisée);;;;LES PRES DU MARAIS;LES PRES DU MARAIS;1;64.722;TERTIAIRE;ENT;61;39528;Thervay;243900560;39;27;439521
2024;884660000;They-sous-Montfort (commune non irisée);;;;;;1;14.835;TERTIAIRE;ENT;61;88466;They-sous-Montfort;200068682;88;44;439539
2023;793290104;Crevant-Descartes;;;BOULEVARD;ADRIEN MORIN;BOULEVARD ADRIEN MORIN;1;206.096;TERTIAIRE;ENT;61;79329;Thouars;247900798;79;75;439575
2023;353350000;Thourie (commune non irisée);;;;CENTRE DE RADIODIFFUSION;CENTRE DE RADIODIFFUSION;1;88.501;TERTIAIRE;ENT;61;35335;Thourie;243500634;35;53;439749
2023;884720000;Thuillières (commune non irisée);;;;LE HAUT DIMONT;LE HAUT DIMONT;1;371.768;TERTIAIRE;ENT;61;88472;Thuillières;200068682;88;44;439798
2024;515660000;Thibie (commune non irisée);;;;CHEMIN RURAL DIT DES MONTINS;CHEMIN RURAL DIT DES MONTINS;1;58.045;TERTIAIRE;ENT;61;51566;Thibie;200066876;51;44;439833
2024;606300000;Thibivillers (commune non irisée);;;;2 VOIE COMMUNALE;2 VOIE COMMUNALE;1;52.598;TERTIAIRE;ENT;61;60630;Thibivillers;246000707;60;32;439836
2022;515730102;Haubette;42;;AVENUE;PAUL VAILLANT COUTURIER;42 AVENUE PAUL VAILLANT COUTURIER;2;167.627;TERTIAIRE;ENT;61;51573;Tinqueux;200067213;51;44;439841
2024;634300101;Lycées;29;;AVENUE;DES ETATS UNIS;29 AVENUE DES ETATS UNIS;1;218.796;TERTIAIRE;ENT;61;63430;Thiers;200070712;63;84;439940
2022;813000000;Tonnac (commune non irisée);;;;C P E ALBI;C P E ALBI;1;20.528;TERTIAIRE;ENT;61;81300;Tonnac;200066124;81;76;439993
2022;813000000;Tonnac (commune non irisée);;;ROUTE;DE LA COTE DE TONNAC;ROUTE DE LA COTE DE TONNAC;1;106.107;TERTIAIRE;ENT;61;81300;Tonnac;200066124;81;76;439994
2022;473100103;Germillac-Bel-Air;;;;;;1;30.362;TERTIAIRE;ENT;61;47310;Tonneins;200030674;47;75;440088
2024;576720113;Linkling I II III;;;;;;1;131.226;TERTIAIRE;ENT;61;57672;Thionville;245701362;57;44;440156
2023;051710000;Théus (commune non irisée);;;ROUTE;DU MONT COLOMBIS;ROUTE DU MONT COLOMBIS;1;4.144;TERTIAIRE;ENT;61;05171;Théus;200067320;05;93;440181
2023;051710000;Théus (commune non irisée);;;;FR 87 342 404 399;FR 87 342 404 399;1;463.502;TERTIAIRE;ENT;61;05171;Théus;200067320;05;93;440183
2024;576720116;Zone Verte Thionville Ouest;;;;BEUVANGE;BEUVANGE;1;183.671;TERTIAIRE;ENT;61;57672;Thionville;245701362;57;44;440184
2024;576720103;Malgrange;;;RUE;DES BALANCIERS;RUE DES BALANCIERS;1;361.808;TERTIAIRE;ENT;61;57672;Thionville;245701362;57;44;440310
2024;894120000;Thizy (commune non irisée);;;;CENTRE HERTZIEN;CENTRE HERTZIEN;1;52.392;TERTIAIRE;ENT;61;89412;Thizy;200039709;89;27;440669
2022;894190000;Toucy (commune non irisée);;;;1 6 P L A C E F R E R E S G E N E T;1 6 P L A C E F R E R E S G E N E T;1;39.292;TERTIAIRE;ENT;61;89419;Toucy;200067130;89;27;440671
2023;515730102;Haubette;42;;AVENUE;PAUL VAILLANT COUTURIER;42 AVENUE PAUL VAILLANT COUTURIER;1;144.197;TERTIAIRE;ENT;61;51573;Tinqueux;200067213;51;44;440716
2022;545280104;La Coclure Girauds Les Roses;;;;CENTRE HERZTIEN;CENTRE HERZTIEN;1;83.105;TERTIAIRE;ENT;61;54528;Toul;200070563;54;44;440774
2022;545280102;Centre Ville;;;RUE;DROUAS;RUE DROUAS;1;235.548;TERTIAIRE;ENT;61;54528;Toul;200070563;54;44;440820
2023;813000000;Tonnac (commune non irisée);;;;C P E ALBI;C P E ALBI;1;19.918;TERTIAIRE;ENT;61;81300;Tonnac;200066124;81;76;440866
2023;813000000;Tonnac (commune non irisée);;;ROUTE;DE LA COTE DE TONNAC;ROUTE DE LA COTE DE TONNAC;1;96.172;TERTIAIRE;ENT;61;81300;Tonnac;200066124;81;76;440867
2024;742810104;Tully-Châtelard;1;;CHEMIN;DE LA LIBERTE;1 CHEMIN DE LA LIBERTE;1;432.719;TERTIAIRE;ENT;61;74281;Thonon-les-Bains;200067551;74;84;440973
2022;831370803;Saint-Jean du Var II;;;AVENUE;AMIRAL DAVELUY BRIANCOURT;AVENUE AMIRAL DAVELUY BRIANCOURT;1;1711.993;TERTIAIRE;ENT;61;83137;Toulon;248300543;83;93;440996
2023;473100103;Germillac-Bel-Air;;;IMPASSE;DU MOULIN DE BUGASSAT;IMPASSE DU MOULIN DE BUGASSAT;1;24.829;TERTIAIRE;ENT;61;47310;Tonneins;200030674;47;75;441000
2024;793290104;Crevant-Descartes;;;BOULEVARD;ADRIEN MORIN;BOULEVARD ADRIEN MORIN;1;203.791;TERTIAIRE;ENT;61;79329;Thouars;247900798;79;75;441355
2022;831370101;Bon Rencontre-Arsenal;;;AVENUE;LAURENT MATTIO;AVENUE LAURENT MATTIO;1;2960.72;TERTIAIRE;ENT;61;83137;Toulon;248300543;83;93;441414
2024;353350000;Thourie (commune non irisée);;;;CENTRE DE RADIODIFFUSION;CENTRE DE RADIODIFFUSION;1;86.653;TERTIAIRE;ENT;61;35335;Thourie;243500634;35;53;441527
2022;831370907;Sainte-Musse III;;;;QUARTIER SAINTE MUSSE;QUARTIER SAINTE MUSSE;1;724.072;TERTIAIRE;ENT;61;83137;Toulon;248300543;83;93;441541
2023;894190000;Toucy (commune non irisée);16;;PLACE;DES FRERES GENET;16 PLACE DES FRERES GENET;1;43.101;TERTIAIRE;ENT;61;89419;Toucy;200067130;89;27;441555
2024;884720000;Thuillières (commune non irisée);;;HAUT;DE DIMONT;HAUT DE DIMONT;1;383.315;TERTIAIRE;ENT;61;88472;Thuillières;200068682;88;44;441573
2022;831370611;Champ de Mars II;;;PASSERELLE;TAMARI DE LA RODE;PASSERELLE TAMARI DE LA RODE;1;707.541;TERTIAIRE;ENT;61;83137;Toulon;248300543;83;93;441583
2024;662100103;Sud;;;;LIEU DIT CHEMIN VICINAL N7;LIEU DIT CHEMIN VICINAL N7;1;139.946;TERTIAIRE;ENT;61;66210;Thuir;246600449;66;76;441628
2023;545280104;La Coclure Girauds Les Roses;;;;CENTRE HERZTIEN;CENTRE HERZTIEN;1;76.696;TERTIAIRE;ENT;61;54528;Toul;200070563;54;44;441637
2023;545280102;Centre Ville;;;RUE;DROUAS;RUE DROUAS;1;203.901;TERTIAIRE;ENT;61;54528;Toul;200070563;54;44;441685
2022;315551803;Bourbaki;;;;1 1 3 B O U L E V A R D D U G E N E;1 1 3 B O U L E V A R D D U G E N E;1;504.839;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;441781
2023;831370803;Saint-Jean du Var II;;;AVENUE;AMIRAL DAVELUY BRIANCOURT;AVENUE AMIRAL DAVELUY BRIANCOURT;1;1322.969;TERTIAIRE;ENT;61;83137;Toulon;248300543;83;93;441824
2024;051710000;Théus (commune non irisée);;;ROUTE;DU MONT COLOMBIS;ROUTE DU MONT COLOMBIS;1;4.163;TERTIAIRE;ENT;61;05171;Théus;200067320;05;93;441972
2024;051710000;Théus (commune non irisée);;;;FR 87 342 404 399;FR 87 342 404 399;1;454.954;TERTIAIRE;ENT;61;05171;Théus;200067320;05;93;441973
2022;315551103;Gabriel Péri;;;;3 1   R U E   V I D A L;3 1 R U E V I D A L;1;904.392;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442012
2023;831370101;Bon Rencontre-Arsenal;;;AVENUE;LAURENT MATTIO;AVENUE LAURENT MATTIO;1;2697.963;TERTIAIRE;ENT;61;83137;Toulon;248300543;83;93;442278
2022;315550801;Sébastopol;10;;PLACE;ALFONSE JOURDAIN;10 PLACE ALFONSE JOURDAIN;1;294.769;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442325
2024;628170000;Tilloy-lès-Mofflaines (commune non irisée);;;RUE;VOLTA;RUE VOLTA;1;792.477;TERTIAIRE;ENT;61;62817;Tilloy-lès-Mofflaines;200033579;62;32;442338
2023;831370907;Sainte-Musse III;;;;QUARTIER SAINTE MUSSE;QUARTIER SAINTE MUSSE;1;647.348;TERTIAIRE;ENT;61;83137;Toulon;248300543;83;93;442413
2023;831370611;Champ de Mars II;;;PASSERELLE;TAMARI DE LA RODE;PASSERELLE TAMARI DE LA RODE;1;462.584;TERTIAIRE;ENT;61;83137;Toulon;248300543;83;93;442447
2024;515730102;Haubette;42;;AVENUE;PAUL VAILLANT COUTURIER;42 AVENUE PAUL VAILLANT COUTURIER;1;111.847;TERTIAIRE;ENT;61;51573;Tinqueux;200067213;51;44;442515
2022;315551102;Colombette;;;RUE;CHARLES CAMICHEL;RUE CHARLES CAMICHEL;1;1951.731;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442558
2022;315552004;10 Avril;7;;PLACE;COMMERCIALE DE JOLIMONT;7 PLACE COMMERCIALE DE JOLIMONT;1;110.223;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442612
2023;315551103;Gabriel Péri;;;;31 RUE VIDAL;31 RUE VIDAL;1;788.281;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442629
2022;315550201;Taur;73;;RUE;D ALSACE LORRAINE;73 RUE D ALSACE LORRAINE;1;48.762;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442664
2024;813000000;Tonnac (commune non irisée);;;;C P E ALBI;C P E ALBI;1;18.927;TERTIAIRE;ENT;61;81300;Tonnac;200066124;81;76;442667
2024;813000000;Tonnac (commune non irisée);;;ROUTE;DE LA COTE DE TONNAC;ROUTE DE LA COTE DE TONNAC;1;94.647;TERTIAIRE;ENT;61;81300;Tonnac;200066124;81;76;442668
2023;315550801;Sébastopol;10;;PLACE;ALFONSE JOURDAIN;10 PLACE ALFONSE JOURDAIN;1;299.002;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442693
2024;473100103;Germillac-Bel-Air;;;MOULIN;DE BUGASSAT;MOULIN DE BUGASSAT;1;37.909;TERTIAIRE;ENT;61;47310;Tonneins;200030674;47;75;442775
2022;315552201;Deltour;44;;CHEMIN;DE DUROUX;44 CHEMIN DE DUROUX;1;1065.778;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442891
2023;315551102;Colombette;;;RUE;CHARLES CAMICHEL;RUE CHARLES CAMICHEL;1;1851.82;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442944
2022;315554101;Gramont;100;;CHEMIN;DE GABARDIE;100 CHEMIN DE GABARDIE;1;57.299;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442974
2022;315551801;Ponts Jumeaux;27;;BOULEVARD;DE GENEVE;27 BOULEVARD DE GENEVE;1;200.448;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;442989
2023;315552004;10 Avril;7;;PLACE;COMMERCIALE DE JOLIMONT;7 PLACE COMMERCIALE DE JOLIMONT;1;107.665;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;443009
2023;315550201;Taur;73;;RUE;D ALSACE LORRAINE;73 RUE D ALSACE LORRAINE;1;43.677;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;443069
2022;315552002;Caravelle;32;;RUE;DE LA CARAVELLE;32 RUE DE LA CARAVELLE;1;248.555;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;443115
2022;315555702;Ramelet Moundi;;;CHEMIN;DE LA CEPIERE;CHEMIN DE LA CEPIERE;1;543.102;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;443123
2022;315555203;Van Gogh;66;;AVENUE;DE LA REYNERIE;66 AVENUE DE LA REYNERIE;2;1330.822;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;443227
2024;103810000;Torvilliers (commune non irisée);;;;ROUTE SENS PEAGE DE TORVILLIERS;ROUTE SENS PEAGE DE TORVILLIERS;1;198.487;TERTIAIRE;ENT;61;10381;Torvilliers;200069250;10;44;443300
2023;315552201;Deltour;44;;CHEMIN;DE DUROUX;44 CHEMIN DE DUROUX;1;953.14;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;443333
2022;315556001;Flambère;20;;IMPASSE;DE MAUBEC;20 IMPASSE DE MAUBEC;1;551.85;TERTIAIRE;ENT;61;31555;Toulouse;243100518;31;76;443376
